id,airport_ref,airport_ident,length_ft,width_ft,surface,le_ident,le_elevation_ft,le_heading_degT,he_ident,he_elevation_ft,he_heading_degT
258066,18951,K63,1690,75,TURF-G,12,,,30,,
243748,18952,K63B,2973,50,ASP,11,292,93,29,279,273
241827,18953,K63C,2825,100,GRS,8,,81.1,26,,261.1
241828,18953,K63C,3400,60,ASP,15,968,153,33,976,333
245243,18954,K63F,4240,60,ASP,16,2731,165.1,34,2722,345.1
240258,18955,K63M,3198,50,ASP,7,507,67,25,508,247
247307,18956,K64,3030,80,TURF-GRVL-F,16,,,34,,
242407,18957,K64S,4000,50,ASP,2,,37,20,,217
254914,18958,K65,2000,110,TURF-F,6,,,24,,
254915,18958,K65,2000,110,TURF-F,13,,,31,,
254916,18958,K65,2400,40,ASPH-G,17,,,35,,
241666,18959,K65J,3000,50,ASP,11,,116,29,,296
244193,18960,K65S,4000,75,ASP,2,2311,38,20,2333,218
241472,18961,K66R,3800,60,ASP,15,242,160,33,242,340
240743,18962,K66V,3000,45,ASP,3,,42,21,,222
245151,18963,K66Y,3800,75,ASP,18,,180,36,,360
255206,18964,K67,2500,50,ASPH-G,17,,,35,,
239649,18965,K67A,3593,78,ASP,15,,150,33,,330
242534,18966,K67L,5100,75,ASP,1,1875,28,19,1978,208
353944,18966,K67L,20,20,CON,H1,,,,,
244559,18967,K67R,4000,75,ASPH-G,16,290,162,34,273,342
257347,18968,K68,2660,45,ASPH-G,1,,,19,,
245529,18969,K68F,3300,50,ASP,15,525,159,33,,339
245337,18970,K68J,3249,50,ASP,16,154,159,34,149,339
240107,18971,K68S,2271,45,GVL,3,2421,56,21,2410,236
240108,18971,K68S,3107,50,ASP,5,2417,73,23,2415,253
245481,18972,K69K,3184,30,ASP,17,,174.6,35,,354.6
241813,18973,K69V,4048,75,ASPH-F,8,5903,90,26,5872,270
241814,18973,K69V,3640,80,GRS,12,5915,139.7,30,5872,319.7
241815,18973,K69V,2079,100,GRS,18,5902,195.9,36,5888,15.9
239895,18974,K6A1,2400,500,GRS,6,,62,24,,242
239896,18974,K6A1,4000,70,ASP,18,,180,36,,360
244592,18975,K6A2,3701,75,ASP,14,958,137,32,937,317
241444,18976,K6A4,4498,75,ASP,6,2240,58.2,24,2240,238.2
242163,18978,K6B9,3322,120,GRS,4,,29,22,,209
242164,18978,K6B9,3134,56,ASP,10,,94,28,,274
244605,18979,K6D1,3500,60,ASP,15,1295,150,33,1304,330
241356,18980,K6D6,4200,75,ASP,10,855,95,28,837,275
241357,18980,K6D6,1750,200,GRS,18,,185,36,,5
244059,18981,K6D8,2700,100,GRS,5,,57,23,,237
244060,18981,K6D8,2700,100,GRS,8,,90,26,,270
244061,18981,K6D8,4202,75,ASP,13,1400,134,31,1381,314
244062,18981,K6D8,3300,100,GRS,17,,180,35,,360
240712,18982,K6D9,4802,75,ASP,8,605,78.2,26,604,258.2
242047,18983,K6E5,3700,60,ASP,15,,159.3,33,1729,339.3
245290,18985,K6G0,3469,40,ASP,8,776,85.3,26,780,265.3
244689,18986,K6G1,4902,75,ASP,18,1600,177.1,36,1534,357.1
240494,18987,K6G4,3355,90,GRS,6,1041,62.5,24,1041,242.5
240495,18987,K6G4,2600,65,GRS,9,,83.2,27,,263.2
244988,18988,K6G5,4004,65,ASP,9,1309,86,27,1312,266
242491,18989,K6I2,5000,75,ASP,11,826,105,29,866,285
245050,18990,K6I4,3600,30,CON,18,,180,36,,360
241739,18991,K6I6,5892,75,ASP,9,928,83.8,27,,263.8
245468,18992,K6J0,4335,60,ASP,18,451,170.7,36,451,350.7
243515,18993,K6J2,3200,60,ASP,5,82,45.9,23,82,225.9
244805,18994,K6J4,3200,60,ASP,1,538,10,19,523,190
240624,18995,K6J7,3200,100,GRS,16,,166,34,,346
245202,18996,K6K3,3700,60,CONC-E,13,1642,,31,1644,
245203,18996,K6K3,2100,200,GRE,18,,190.4,36,,10.4
245188,18997,K6K4,3620,60,ASP,17,1265,180,35,1272,360
244572,18998,K6K5,3550,30,ASP,2,,38,20,,218
245797,18999,K6L3,1820,100,GRE,3,1240,36.1,21,1220,216.1
245798,18999,K6L3,3050,50,ASP,14,1224,146.1,32,1220,326.1
245670,19000,K6L4,3600,75,ASP,6,1656,58,24,1667,238
242247,19001,K6L5,3450,60,ASP,14,2038,148,32,2028,328
240332,19002,K6M0,4227,150,ASP,18,,180.2,36,,0.2
240899,19003,K6M2,4524,50,ASP,13,782,125,31,778,305
242679,19004,K6M6,3500,60,CON,18,664,181,36,674,1
242187,19005,K6M7,4000,50,ASP,18,217,180.9,36,217,0.9
244502,19006,K6R3,4998,75,ASP,16,150,161.8,34,142,341.8
245327,19007,K6R6,4525,75,ASP,4,,44,22,,224
245328,19007,K6R6,4525,75,ASP,13,2322,136,31,,316
244114,19008,K6S0,5285,75,ASP,6,,75,24,,255
244115,19008,K6S0,4000,100,TURF-G,18,,,36,,
240645,19009,K6S1,3400,42,ASP,16,,174,34,,354
244684,19010,K6S2,2916,60,ASP,15,51,167,33,40,347
240284,19011,K6S3,3814,75,ASP,10,3575,112,28,3561,292
244888,19012,K6S5,4198,75,ASP,16,3603,181,34,3641,1
241002,19013,K6S8,5200,50,ASP,4,3488,50,22,3454,230
241003,19013,K6S8,1100,60,GRS,9,3516,98,27,3491,278
241004,19013,K6S8,2209,50,ASP,14,3517,152,32,3462,332
240283,19014,K6U7,3060,45,ASP,7,,90,25,,270
244476,19015,K6V0,3900,60,ASP,12,3605,131.8,30,3586,311.8
244477,19015,K6V0,2015,100,GRS,16,3588,173.8,34,3588,353.8
243231,19017,K6V4,3500,60,ASP,12,2799,135,30,2812,315
245513,19018,K6V5,3500,60,ASP,11,,122.8,29,2782,302.8
240158,19019,K6Y1,3500,75,ASP,10,653,96,28,653,276
242133,19020,K70A,3390,80,ASP,18,,180,36,,360
243535,19021,K70J,4000,75,ASPH-G,13,264,121,31,236,301
247961,19022,K71,2700,130,TURF-G,2,,,20,,
247962,19022,K71,2700,370,TURF-G,15,,,33,,
244427,19023,K71A,4462,80,ASP,9,,90,27,,270
245038,19024,K71J,4200,80,ASP,12,356,121,30,344,301
240609,19025,K71N,3250,250,GRS,5,,41.4,23,,221.4
240677,19026,K72F,3090,50,ASP,17,1273,180,35,,360
242822,19027,K73C,3850,45,ASP,18,,177.8,36,,357.8
245553,19030,K74S,3015,60,ASP,18,,198,36,229,18
244371,19031,K74V,6500,75,ASP,7,5172,83,25,5104,263
245793,19032,K75J,3204,50,ASP,16,384,161,34,390,341
242553,19033,K76F,3230,50,ASP,17,518,180,35,,360
240184,19034,K76G,3100,60,ASP,4,613,33,22,613,213
241694,19036,K77F,3204,40,ASP,17,1866,180.4,35,1871,0.4
239994,19037,K77G,3500,75,ASP,1,867,4,19,891,184
239995,19037,K77G,3800,75,ASP,9,868,89,27,876,269
240097,19038,K77S,3101,60,ASP,15,538,174,33,536,354
242870,20264,K78,4100,75,ASP,17,1152,180.1,35,1149,0.1
242800,19039,K78R,3800,50,ASP,17,443,173.3,35,390,353.3
240231,19040,K78Y,3050,20,COP,17,,175.7,35,,355.7
242227,19041,K79D,3200,50,ASP,8,,71.6,26,,251.6
243236,19042,K79J,5001,100,ASP,11,309,107,29,305,287
244933,19043,K79S,4300,75,ASP,5,2869,62,23,2859,242
244934,19043,K79S,1700,75,GRS,14,2863,151.7,32,2866,331.7
242532,19044,K7A0,3495,78,ASP,18,180,180,36,168,360
241741,19046,K7A3,3148,80,ASP,8,618,79,26,624,259
239958,19047,K7A4,2996,30,ASP,18,982,180.4,36,959,0.4
243655,19048,K7A5,3697,80,ASP,11,878,113,29,904,293
241870,19049,K7A6,4103,80,ASP,5,622,49,23,644,229
240588,19050,K7A8,3000,60,ASPH-G,17,,,35,,
244964,19051,K7B2,3365,50,ASP,14,120,128,32,119,308
239831,19052,K7B6,3242,60,ASP,10,,99,28,,279
242094,19053,K7D3,2800,100,GRS,5,,47.3,23,,227.3
242095,19053,K7D3,3800,75,ASP,9,818,93.9,27,828,273.9
240502,19054,K7D9,3260,28,ASP,1,820,4,19,820,184
243370,19055,K7F3,4000,150,CON,13,541,136.1,31,536,316.1
243372,19055,K7F3,1400,275,GRS,18L,,180,36R,,360
243371,19055,K7F3,4000,75,CON,18R,541,181,36L,535,1
241215,19056,K7F5,3750,50,ASP,18,492,184.3,36,,4.3
243297,19057,K7F7,3000,50,ASP,14,757,145.1,32,748,325.1
240962,19058,K7G0,4205,75,ASP,10,,91,28,,271
244884,19059,K7G8,3500,65,ASP,11,1174,100,29,1158,280
241637,19060,K7G9,3600,60,ASPH-F,18,1290,180,36,1271,360
240018,19061,K7I4,3456,30,ASP,6,655,58,24,650,238
244729,19062,K7K4,5000,75,ASP,3,530,25,21,535,205
244849,19063,K7K5,3700,60,ASP,8,1962,90,26,1955,270
244491,19064,K7K8,3323,50,ASP,14,,145,32,,325
241239,19065,K7L2,3700,60,ASP,9,1765,105.4,27,1778,285.4
240019,19066,K7L8,3750,47,ASP,10,861,100,28,861,280
240521,19067,K7M1,4007,75,ASP,18,141,181.4,36,141,1.4
241147,19068,K7M2,4502,70,ASP,9,804,93,27,780,273
242180,19069,K7M3,4000,50,ASP,8,,77,26,,257
241542,19070,K7M4,3800,50,ASP,1,233,8.9,19,233,188.9
245796,19071,K7M5,3302,60,ASP,4,606,41.6,22,648,221.6
245270,19072,K7M8,3405,60,ASP,18,,178.6,36,,358.6
242273,19073,K7M9,3500,50,ASP,2,787,23.1,20,761,203.1
240376,19074,K7N1,3270,75,ASP,13,,118,31,,298
242592,19075,K7S0,4800,75,ASP,16,3086,180,34,3079,360
243274,19076,K7S1,2866,100,Turf/Dirt,7,4705,83,25,4764,262
243275,19076,K7S1,6000,60,ASP,17,4789,182,35,4760,2
241484,19077,K7S5,2935,60,ASP,16,188,179,34,178,359
243424,19078,K7S6,6100,60,ASP,1,,22,19,,202
243425,19078,K7S6,3200,90,GRS,13,,144,31,,324
240273,19079,K7S7,2280,300,GRS,4,,52,22,,232
240274,19079,K7S7,3075,150,GRS,7,,88,25,,268
240275,19079,K7S7,2140,130,GRS,10,,121,28,,301
240564,19080,K7S9,2956,45,ASP,2,,40,20,,220
245552,19081,K7SP,3069,42,ASP,10,2907,88.3,28,2873,268.3
244299,19082,K7T7,2800,45,GRE,6,,74,24,,254
244300,19082,K7T7,5000,42,ASP,16,2800,165,34,,345
244249,19083,K7V2,4500,60,ASP,5,,61.4,23,5798,241.4
240815,19084,K7V3,2912,85,GRS,9,941,90,27,949,270
240816,19084,K7V3,2108,100,GRS,18,946,180,36,946,360
243445,19085,K7V5,4300,60,ASP,7,4275,79.5,25,4280,259.5
241619,19086,K7V6,5491,75,ASP,14,4400,152.2,32,4331,332.2
242557,19087,K7V7,3700,60,CON,15,,160.2,33,,340.2
241167,19088,K7V8,3700,60,ASP,13,3520,138.9,31,3510,318.9
241233,19089,K7V9,3870,40,ASP,8,3915,95.9,26,3898,275.9
244194,19090,K7W5,3956,65,ASPH-G,10,680,101,28,682,281
241679,19091,K7W6,4700,100,ASP,11,8,111,29,8,291
240212,19092,K7Y4,3800,75,ASP,14,,146,32,,326
240155,19093,K80D,2437,100,GRS,9,1142,94,27,1142,274
240156,19093,K80D,2978,50,ASP,18,1142,181,36,1142,1
242900,19094,K80F,3299,60,ASP,17,574,179.8,35,569,359.8
241971,19095,K80T,3660,50,ASP,9,1271,106,27,1260,286
242846,19096,K81B,2997,75,ASP,15,345,132,33,337,312
240736,19097,K81R,3800,60,ASP,13,1249,136.3,31,1240,316.3
244378,19098,K82A,3200,75,ASP,14,663,135,32,681,315
239842,19099,K82C,3686,75,ASP,14,897,139,32,897,319
243953,19100,K82J,3200,200,ASP,18,,180,36,,360
242054,19101,K82V,5336,75,ASP,8,5152,89,26,5129,269
244018,19102,K83D,3800,75,CON,7,623,68.1,25,608,248.1
241513,19103,K84D,4200,60,ASP,13,2430,134.9,31,2447,314.9
244174,19104,K84R,4000,75,ASP,17,322,174,35,322,354
242564,19105,K86F,3000,50,ASP,17,,180,35,,360
257649,19106,K87,2430,130,TURF-G,10,,,28,,
257650,19106,K87,3400,100,TURF-G,17,,,35,,
242420,19107,K87I,5000,100,ASP,17,104,174,35,104,354
243919,19108,K87K,3295,50,ASP,4,,44,22,,224
243920,19108,K87K,2430,50,GRE,18,,183.8,36,,3.8
243781,19109,K87Y,2814,57,ASP,4,914,41,22,914,221
243782,19109,K87Y,2203,56,ASP,9,920,90,27,902,270
241063,19111,K88M,4200,75,ASP,18,,198,36,,18
241539,19112,K88R,4185,30,ASP,17,830,180,35,,360
239736,19114,K8A0,6116,100,ASP,5,1002,48,23,1032,228
240956,19115,K8A1,3368,95,ASP,3,615,25,21,603,205
354288,19115,K8A1,5005,75,concrete,7,,69,25,,249
245735,19116,K8A3,3998,75,ASP,3,1366,33.4,21,1372,213.4
240414,19117,K8A6,2700,40,ASP,17,,170.5,35,,350.5
240119,19118,K8B0,3200,75,ASP,14,1816,120.4,32,1803,300.4
241698,19119,K8B1,3260,75,ASP,2,,9.7,20,,189.7
240147,19120,K8B5,3027,40,ASP,6,582,45,24,589,225
245007,19121,K8C4,3000,60,CON,11,840,110,29,840,290
243528,19122,K8D1,2970,250,GRS,4,992,39,22,,219
243529,19122,K8D1,3600,75,ASP,14,976,142,32,976,322
245209,19123,K8D3,1932,150,GRS,4,,45,22,1146,225
245210,19123,K8D3,3400,60,ASP,16,1158,167,34,1159,347
240627,19124,K8D7,2800,100,GRS,3,1788,43.1,21,1784,223.1
240628,19124,K8D7,3700,60,ASP,13,1792,131.9,31,1786,311.9
241858,19125,K8F3,3600,60,ASP,17,3018,180,35,3013,360
241236,19127,K8F5,3080,50,ASP,17,,173.5,35,382,353.5
244699,19128,K8F6,3400,60,ASP,14,2263,148.3,32,2253,328.3
243804,19129,K8G1,4028,65,ASP,10,966,97.4,28,936,277.4
242663,19130,K8G2,4100,75,ASP,14,1697,133,32,1766,313
242387,19131,K8G6,4173,75,ASP,13,1174,126,31,1103,306
244392,19133,K8J7,3600,60,ASP,13,1533,144.2,31,1526,324.2
241856,19134,K8K2,2138,160,GRS,12,1426,134,30,1426,314
241857,19134,K8K2,3268,38,ASP,17,1427,175,35,1424,355
241438,19135,K8M1,4000,60,ASP,15,384,147,33,374,327
244574,19136,K8M8,5047,75,ASP,18,,173.4,36,,353.4
241939,19137,K8M9,3800,70,ASP,16,,158.3,34,,338.3
240062,19138,K8N2,4522,50,ASP,3,615,32.8,21,611,212.8
240599,19139,K8N8,1900,350,GRS,9,,78.5,27,,258.5
245575,19140,K8S0,4069,74,ASP,6,,76,24,,256
241682,19141,K8S1,4195,75,ASP,18,2937,199,36,2939,19
244846,19142,K8T6,3800,60,ASP,13,129,136,31,126,316
240732,19143,K8T8,3000,40,ASP,17L,,180,35R,,360
240277,19144,K8U2,3200,60,GRS,7,,82,25,,262
245532,19145,K8U6,4300,75,ASP,8,2281,91,26,2283,271
240955,19146,K8U8,3999,60,ASP,16,3875,178,34,3893,358
244281,19147,K8V1,6015,60,GRS,2,,31.3,20,,211.3
244282,19147,K8V1,3775,49,ASP,8,7949,90,26,,270
243499,19148,K8V2,3000,100,GRE,5,2121,60,23,2127,240
243500,19148,K8V2,4040,50,ASP,11,2128,120,29,2123,300
244902,19149,K8V3,3600,60,ASP,15,1414,153,33,1416,333
245962,19150,K8V7,5000,60,CON,17,4390,179.4,35,4389,359.4
240383,19151,K8W2,2920,60,ASP,6,,50.5,24,,230.5
242841,19152,K8WC,4000,60,ASP,2,959,19,20,946,199
240202,19153,K8Y6,3000,150,COM,18,985,180,36,985,360
242963,19154,K90F,3200,50,ASP,17,,180,35,,360
254891,19155,K91,1636,100,TURF-G,15,,,33,,
254892,19155,K91,2223,100,TURF-G,17,,,35,,
241526,19156,K91F,3500,60,ASP,15,,160,33,,340
244947,19157,K92F,3400,60,ASP,17,,180,35,,360
240827,19158,K93C,695,100,GRS,9,,91,27,728,271
240828,19158,K93C,3200,60,ASP,17,,162.5,35,,342.5
244341,19159,K93F,4036,60,ASP,18,,187,36,,7
240299,19160,K93Y,2100,150,GRS,1,,15.3,19,,195.3
240300,19160,K93Y,3100,50,ASP,14,,145.3,32,,325.3
244244,19161,K94E,5400,50,ASP,17,6126,185,35,,5
242959,19162,K94K,3600,60,ASP,9,1482,90,27,1471,270
240708,19163,K94R,2167,20,ASP,15,90,162,33,90,342
245304,19164,K95D,4000,60,ASP,10,1790,114.4,28,1791,294.4
241898,19165,K95E,4000,100,ASP,14,4925,147,32,4925,327
240756,19166,K95F,4000,60,ASP,18,912,187,36,900,7
247658,19167,K96,2660,30,GRVL-G,9,665,,27,665,
240436,19168,K96D,3400,60,ASP,15,953,171,33,952,351
241359,19169,K97M,3800,75,ASP,13,,139,31,,319
249462,19170,K98,1790,175,TURF-F,18,,,36,,
240630,19171,K98D,2125,120,GRS,8,,90,26,,270
240631,19171,K98D,3100,60,ASP,13,1860,139,31,1874,319
244819,19172,K99N,3603,60,ASP,5,208,43.6,23,231,223.6
239818,19173,K99V,2500,125,TURF-P,E,,,W,6470,
245467,19174,K9A0,3090,50,ASP,15,,155,33,,335
243588,19175,K9A1,4203,75,ASP,10,795,95.5,28,784,275.5
245317,19176,K9A4,5000,150,CON,13,581,130,31,571,310
245318,19176,K9A4,5000,150,CON,17,584,175,35,580,355
242975,19177,K9A5,5412,50,ASP,2,769,20.8,20,774,200.8
240165,19179,K9C8,3800,75,ASP,6,,54,24,,234
240629,19180,K9D0,3700,60,ASP,12,1841,135,30,1854,315
241946,19181,K9D1,3800,60,ASP,13,,134,31,,314
242726,19182,K9D2,2250,100,GRS,8,2874,95.1,26,2865,275.1
242727,19182,K9D2,3900,60,ASP,12,2889,132.8,30,2848,312.8
244168,19183,K9D4,3786,50,ASP,1,511,357.3,19,523,177.3
240434,19184,K9D7,3500,60,ASP,16,1478,166,34,1476,346
243822,19185,K9D9,2400,170,GRS,9,,90,27,,270
243823,19185,K9D9,3900,75,ASP,12,797,123,30,795,303
243824,19185,K9D9,2567,200,GRS,18,,182,36,,2
244617,19186,K9F0,3200,60,ASP,15,1495,163.2,33,1493,343.2
243583,19187,K9F8,3700,60,ASP,13,,141.5,31,,321.5
240372,19188,K9F9,3970,30,ASP,17,760,180,35,760,360
245044,19189,K9G2,4000,75,ASP,9,918,89,27,906,269
243184,19190,K9G3,3270,50,ASP,7,830,60,25,840,240
243185,19190,K9G3,1955,50,GRS,11,,108.8,29,,288.8
245696,19191,K9G8,3204,50,ASP,7,,67.5,25,,247.5
245697,19191,K9G8,1636,150,TURF-DIRT-P,11U,,97,29U,,277
241364,19193,K9K7,2229,250,GRS,12,,126,30,,306
241365,19193,K9K7,3919,48,ASP,17,,176,35,,356
243623,19194,K9K8,3400,60,CON,11,1607,116.6,29,1591,296.6
243624,19194,K9K8,4300,75,CON,18,1599,188,36,1597,8
243186,19195,K9L2,5998,150,ASP,6,2299,75.1,24,2276,255.1
243237,19196,K9M4,3000,75,ASP,1,,10,19,,190
240095,19197,K9M6,3000,60,ASP,18,108,184,36,108,4
240373,19198,K9M8,3000,50,ASP,1,,14.3,19,,194.3
242127,19199,K9S2,4015,75,ASP,12,2385,134,30,2432,314
240364,19200,K9S4,3450,75,ASP,12,,134,30,,314
242409,19201,K9S5,5100,60,ASP,2,4089,40,20,4080,220
240002,19202,K9S9,4155,75,ASP,8,1577,99,26,1631,279
240966,19203,K9U0,3600,60,ASP,7,,80.3,25,,260.3
240967,19203,K9U0,2680,90,GRS,10,,127,28,,307
239987,19204,K9U3,6000,150,ASP,12,,140.2,30,,320.2
239988,19204,K9U3,6000,75,ASP,18,,200.2,36,,20.2
243683,19205,K9U4,5500,75,ASP,6,,72.2,24,,252.2
240329,19206,K9U7,5100,80,GRS,3,5100,31,21,5180,211
245724,19207,K9V5,3900,60,CON,14,3747,150,32,3749,330
241229,19208,K9V6,3709,60,ASP,14,3293,146.1,32,3276,326.1
239809,19209,K9V7,3671,60,ASP,17,4245,179.8,35,4242,359.8
239790,19210,K9V9,4300,75,ASP,13,1687,141,31,1677,321
239791,19210,K9V9,3400,150,GRS,18,,187,36,,7
516562,516561,K9W7,2600,60,Turf,18,,,36,,
242130,19211,K9X1,3594,46,ASP,17,122,174,35,,354
239680,19212,K9Y1,4200,50,ASP,12,2260,133,30,2240,313
245586,19213,KA08,6377,80,ASP,16,,163,34,,343
240851,19214,KA09,4800,50,ASP,17,,182.9,35,,2.9
241672,19215,KA20,3700,42,ASP,18,,192.9,36,,12.9
240661,19216,KA24,4250,45,ASP,5,4394,67.7,23,4398,247.7
241263,19217,KA30,3700,50,ASP,16,2724,177.6,34,2728,357.6
239784,19218,KA32,4365,60,ASP,16,4243,179.9,34,4242,359.9
241296,19219,KA34,5343,40,ASP,5,4414,65,23,4372,245
240084,19221,KA39,4751,50,ASP,4,,41,22,,221
243680,19222,KA50,3440,60,GVL,8,,90,26,,270
243682,19222,KA50,4500,40,GVL,17L,,180,35R,,360
243681,19222,KA50,4500,42,ASP,17R,,180,35L,,360
245733,19223,KAAA,3999,75,ASP,3,593,35.3,21,594,215.3
245734,19223,KAAA,3003,135,GRS,14,597,144.4,32,597,324.4
241070,19224,KAAF,5070,150,CON,6,20,60,24,20,240
241071,19224,KAAF,5350,150,CON,13,20,135,31,19,315
241072,19224,KAAF,5265,150,CON,18,16,180,36,20,360
243573,19225,KAAO,6101,100,CON,18,1401,187,36,1421,7
245805,19226,KAAS,5003,75,ASP,5,871,49.8,23,921,229.8
244124,19227,KAAT,2935,60,ASP,3,4359,46,21,4374,226
244125,19227,KAAT,4301,50,ASP,13,4366,148.4,31,4374,328.4
240632,3356,KABE,7600,150,ASP,6,394,51.3,24,380,231.3
240633,3356,KABE,5797,150,ASP,13,383,123.1,31,380,303.1
243999,3357,KABI,3678,100,ASP,4,1751,52,22,1762,232
